有必要接受愛滋病毒檢查之對象，包括哪些類別？,"<br/>依據「人類免疫缺乏病毒傳染防治及感染者權益保障條例」第15條第1項第5款規定，有接受愛滋病毒檢查之必要對象共有8項，包括：<br/><br/>	意圖營利與人為性交或猥褻之行為者及相對人(即性交易相對人或從事性交易者)。<br/>	毒品施打、吸食或販賣者。<br/>	查獲三人以上有吸食毒品之藥物濫用性派對參加者。<br/>	性病患者。<br/>	矯正機關收容人。<br/>	役男。<br/>	義務役預備軍官及預備士官、常備兵。<br/>	嬰兒其生母查無孕期人類免疫缺乏病毒檢查報告或診治醫師認為有檢查必要者。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>",
移除非本國籍人類免疫缺乏病毒感染者之入境及停留、居留限制之理由為何？,<br/>由於愛滋醫療的進步，國際趨勢已將愛滋病毒感染視為慢性病，且愛滋病毒的傳染途徑特定，與個人之危險行為相關，因此不應以愛滋病毒感染為唯一理由，對非本國籍感染者入境及停留、居留進行管制。依此聯合國強烈譴責對感染者入境及停留、居留之管制之規定，依據聯合國愛滋病規劃署(UNAIDS)統計，2015年9月前對感染者入境及停留、居留之管制調查，全球共計142個國家/地區無相關限制(http://www.unaids.org/en/keywords/travel-restrictions)，35個國家/地區有某些限制。近幾年來，美國、南韓及中國大陸等均已移除相關限制。故我國於2015年2月4日亦已刪除相關限制之法令。此外，各國愛滋疫情與限制感染者入境管制無關。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
知道自己是愛滋病毒感染者，但隱瞞他人而且進行危險性行為，是否違法？,<br/>是的。人類免疫缺乏病毒傳染防治及感染者權益保障條例」第21條規定，明知自己為感染者，隱瞞而與他人進行危險性行為或有共用針具、稀釋液或容器等之施打行為，致傳染於人者，處五年以上，十二年以下有期徒刑。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
我朋友已感染愛滋病毒，如果他在就學、就業、就醫、安養或居住方面，有受到不公平待遇或歧視，請問應該怎麼辦？,"<br/>愛滋病毒感染者如果遭受各項不公平待遇或歧視，可以依據「人類免疫缺乏病毒感染者權益保障辦法」第7條規定，於事實發生日起1年內提出申訴，流程如下(申訴流程圖請參考[圖一])：<br/><br/>	如果感染者於就學或就業方面遭受不公平待遇或歧視，請先向原機關(構)、學校或團體負責人(雇主)提出申訴。如對於前項申訴處理有延遲或對處理結果不服，則可向直轄市、縣(市)政府提出申訴(各直轄市、縣(市)政府衛生局電話及地址請參考[表一])。如對於直轄市、縣(市)政府處理結果不服者，得向衛生福利部提出申訴(衛生福利部疾病管制署電話及地址請參考[表二])。<br/>	如果感染者於就醫、安養或居住方面遭受不公平待遇或歧視，請直接向直轄市、縣(市)政府提出申訴。如對於直轄市、縣(市)政府處理結果不服者，得向衛生福利部提出申訴。<br/><br/>　　申訴原則上建議以書面方式提出，有特殊情況以口頭方式提出者，受理機關(構)應作成紀錄，經申訴人確認無誤後由其簽名或蓋章。申訴人亦可委託機關(構)、團體或第三人代為提出申訴(民間團體電話及地址請參考[表三])。<br/>　　如果感染者所遭受之不公平待遇或歧視同時違反其他法律規定，或者是認為政府機關之行政處分違法或不當，建議同時向權責機關提出陳情或訴願，以免耽誤時效。<br/> <br/><br/><br/>附件<br/><br/>申訴流程圖、各直轄市、縣(市)政府衛生局電話及地址、民間團體電話及地址.pdf<br/><br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>",
感染愛滋病毒之廚師，是否可以從事相關行業？,<br/>可以。由於愛滋病毒有特定傳染途徑，一般日常生活、共同工作並無傳染他人或造成其他公共危害之虞，依據「人類免疫缺乏病毒傳染防治及感染者權益保障條例」第4條第1項規定，不得給予感染者不公平待遇或歧視，以保障其就業之合法權益。而有關工作場所受傷，如廚師之刀傷、燙傷，均屬職業安全之範疇，應依職業安全規定辦理，且協助處理受傷流血者，必須配戴手套，以避免感染。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
某長期照護中心擔心造成其他住民感染，是否可以於入住契約中載明拒收愛滋病毒感染者？,<br/>不可以。由於一般日常生活並無傳染愛滋病毒給其他人之風險，且依據「人類免疫缺乏病毒感染者權益保障辦法」第6條第2項規定：「…社會福利或護理機構不得以其為感染者為唯一理由，拒絕提供服務。」，因此長期照護中心不得拒收愛滋病毒感染者。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
哪些人可以領有「全國醫療服務卡」？,<br/>依據「人類免疫缺乏病毒感染者治療費用補助辦法」規定，通報愛滋病毒感染且符合以下資格之一的人，可領全國醫療服務卡：<br/>1.有戶籍國民。<br/>2.「人類免疫缺乏病毒傳染防治及感染者權益保障條例」於2015年2月6日修正生效前，核准申覆之下列三類人員：<br/>(1)受我國籍配偶感染之外籍(含大陸地區、香港、澳門)配偶。<br/>(2)於我國醫療過程中感染之外籍(含大陸地區、香港、澳門)配偶。<br/>(3)在臺灣地區合法居留之我國無戶籍國民。<br/>3.在臺灣地區合法居留之下列三類人員：<br/>(1)外籍(含大陸地區、香港、澳門)配偶。<br/>(2)泰緬專案及滯臺藏族人士。<br/>(3)於我國醫療過程中感染之外籍(含大陸地區、香港、澳門)人士。<br/> <br/><br/><br/><br/><br/>最後更新日期2021/3/6<br/><br/>,
愛滋感染者持有「全國醫療服務卡」後可享有醫療費用補助，那是否所有醫療費用均由政府支應？,<br/>愛滋感染者醫療費用僅限於愛滋開始服藥二年內由疾管署公費支應，開始服藥二年後之醫療費用，則由健保給付。而公務預算的支付基準均爰用全民健康保險相關規範，所以有關掛號費、膳食費、病房差價、診斷書，以及自費的項目等，均不屬於醫療費用，是沒有補助的。另外，不是因愛滋病就醫的疾病，則與一般民眾一樣，必須以健保卡就診，民眾需自付部分負擔。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
有關106年2月4日開始愛滋感染者自確診開始服藥二年後之醫療費用回歸健保給付，有其他參考資料嗎？,<br/>民眾可前往本署全球資訊網https://www.cdc.gov.tw之首頁/傳染病與防疫專題/傳染病介紹/第三類法定傳染病/人類免疫缺乏病毒感染/治療照護項下之愛滋感染者自確診開始服藥二年後之醫療費用回歸健保給付案問答集(民眾篇)下載。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
愛滋醫療費用於感染者服藥二年後回歸健保給付之理由為何？,<br/>在良好的追蹤及治療下，愛滋感染已可控制如其他慢性疾病，與高血壓、糖尿病等常見疾病相同。基於疾病平權平責，醫療照護不應依疾病別而給予特殊化待遇，因此愛滋治療納入健保，有助於感染者的去標籤化、去汙名化。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
愛滋感染者若因其他因素(如盲腸炎開刀)而住院，其部分負擔是否應自行支付？,<br/>若感染者當次住院之診斷為其他醫療問題，非愛滋病相關因素(如伺機性感染等)，本署不支付部分負擔，相關醫療費用及部分負擔依健保相關規定辦理。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
外國人的愛滋治療費用由誰支付？,<br/>1.依據「人類免疫缺乏病毒及感染者權益保障條例」第16條規定，自2017年2月4日起，感染者確診通報後，開始服藥2年內之醫療費用由疾管署支付，2年後則由健保給付。<br/>2.非本國籍感染者醫療費用之支付說明如下：<br/>(1)服藥2年內的非本國籍感染者，依「人類免疫缺乏病毒感染者治療費用補助辦法」第3條，符合下列資格之合法居留者，由疾管署補助其治療費用，未符合者則需自行負擔：<br/>a.外籍（含大陸地區、香港、澳門）配偶。<br/>b.泰緬專案及滯臺藏族人士。<br/>c.於我國醫療過程中感染之外籍人士。<br/>(2)服藥2年後之非本國籍感染者，若符合「全民健康保險法」第9條規定，具有健保身分者，由健保給付。<br/> <br/><br/><br/><br/><br/>最後更新日期2021/3/6<br/><br/>,
外國人是否只要在台灣服藥滿2年就可以由健保給付？,<br/>1.外籍人士受聘在台工作，或因就學等因素申請在台居留，並合法居留六個月以上，才能享有健保；外籍人士愛滋感染者確診後應自費在國內開始服藥2年後，具健保身分者，其醫療費用由健保以慢性病照護模式給付。<br/>2.事實上，外籍感染者來台免費治療愛滋，必須通過5道關卡，包括：<br/>　(1)受聘在台工作，或獲得合法居留身分。<br/>　(2)取得居留證明文件需居留滿6個月。<br/>　(3)愛滋感染被通報列管。<br/>　(4)開始治療的前2年自付藥費，一年約20萬元。<br/>　(5)在台有就醫治療紀錄等，才能獲得健保給付。<br/>3.依「全民健康保險法」第1條規定，全民健保為強制性之社會保險，於保險對象在保險有效期間，發生疾病、傷害、生育事故時，依健保法規定給付。外籍人士除非是受聘來台工作，否則需領有居留證明文件且在台居留滿六個月，才能享有健保。若申請居留原因不存在，自然不能參加全民健保。<br/> <br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
外籍愛滋感染者在台灣如何自費就醫治療？一年又需要多少錢？,"<br/><br/>	外籍人士若感染愛滋，須先經愛滋病指定醫院確診(或提供母國確診之證明文件)，並通報衛生主管機關，若具健保身分，於台灣開始自費服用愛滋治療藥物滿2年後，愛滋醫療費用由健保給付。<br/>	由於非屬疾管署補助對象之外籍人士在台治療愛滋之費用，前2年之醫療費用不提供補助，每年治療費用約為新台幣20萬元，建議於來台前先於母國接受愛滋檢驗，了解自身健康狀況，並在母國開始治療。欲來台工作者，請先行購買醫療保險，以免造成個人財務負擔。<br/>	外籍人士來台後，可自行至醫院進行愛滋檢驗，了解自身感染狀況，傳染病諮詢電話為0800-001922(亦可直撥1922)。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2021/3/6<br/><br/>",
目前已有很多外國籍愛滋感染者已納入健保給付？,"<br/><br/>	外籍人士受聘在台工作，或因就學等因素申請在台居留，並合法居留六個月以上，才能享有健保；外籍愛滋感染者確診後應自費在國內開始服藥，服藥2年後，具健保身分者，其醫療費用才由健保以慢性病照護模式給付。<br/>	依據疾管署2020年資料，外籍感染者多數已經離境，目前仍在國內且持續追蹤中之外籍感染者人數為392人，其中71人已自費服藥滿2年並具有健保身分。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2021/3/6<br/><br/>",
在台居留的外國人，如果發現愛滋感染，是否會強制遣返?,<br/>由於愛滋傳染途徑主要透過不安全性行為，一般工作生活之接觸，沒有傳染愛滋之虞，故因應世界衛生組織疾病控制及國際人權趨勢，已不予強制遣返出境。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,
病毒性腸胃炎是一種嚴重的病嗎？ ,<br/>大部分得到病毒性腸胃炎的人通常可以完全恢復，不會有長期後遺症，不過對於因嘔吐或腹瀉流失體液及電解質而又無法補充的人，如嬰幼兒、年長者、免疫功能不良者及需要長期照護者，其體液的流失可能導致脫水及電解質不平衡，進而抽搐，甚至死亡，需要特別注意。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/12<br/><br/>,
病毒性腸胃炎會傳染嗎？這些病毒是如何傳播？ ,<br/>病毒性腸胃炎是會傳染的，主要是透過糞口途徑傳播，如：食用受病毒汙染的食物或飲水、與病人密切接觸（例如：與病人分享食物、飲水、器皿；接觸到病人的嘔吐物、排泄物或病人曾接觸的物體表面）或吸入病人嘔吐物及排泄物所產生的飛沫等，皆可能受到感染。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/12<br/><br/>,
食物如何被腸胃炎病毒所污染？ ,<br/>食物可經由帶有病毒性腸胃炎的食物準備者或處理者所污染，特別是那些如廁後沒有洗手的人。貝類也可能被污水污染，如果生食或食用未煮熟受污染的貝類(如牡蠣或蛤蜊等)，會導致腹瀉；飲用水如被污水污染，也能散播這些病毒。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/12<br/><br/>,
